ID,MEMBER_ID,LOAN_AMNT,FUNDED_AMNT,FUNDED_AMNT_INV,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_D,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,PUB_REC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,INITIAL_LIST_STATUS,OUT_PRNCP,OUT_PRNCP_INV,TOTAL_PYMNT,TOTAL_PYMNT_INV,TOTAL_REC_PRNCP,TOTAL_REC_INT,TOTAL_REC_LATE_FEE,RECOVERIES,COLLECTION_RECOVERY_FEE,LAST_PYMNT_D,LAST_PYMNT_AMNT,NEXT_PYMNT_D,LAST_CREDIT_PULL_D,COLLECTIONS_12_MTHS_EX_MED,MTHS_SINCE_LAST_MAJOR_DEROG,POLICY_CODE,APPLICATION_TYPE,ANNUAL_INC_JOINT,DTI_JOINT,VERIFICATION_STATUS_JOINT,ACC_NOW_DELINQ,TOT_COLL_AMT,TOT_CUR_BAL,OPEN_ACC_6M,OPEN_IL_6M,OPEN_IL_12M,OPEN_IL_24M,MTHS_SINCE_RCNT_IL,TOTAL_BAL_IL,IL_UTIL,OPEN_RV_12M,OPEN_RV_24M,MAX_BAL_BC,ALL_UTIL,TOTAL_REV_HI_LIM,INQ_FI,TOTAL_CU_TL,INQ_LAST_12M
13015559,15047762,35000,35000,34950.00,60 months,19.47,917.00,D,D5,CEO,8 years,MORTGAGE,160000.00,Verified,Mar-14,Current,n,home_improvement,Home improvement,910xx,CA,12.50,0,Jan-88,2,,72,8,1,19207,58.00,14,w,20511.73,20482.43,23589.00,23555.30,14488.27,9100.73,0.00,0.00,0.00,Jan-16,917.00,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,767281,,,,,,,,,,,,33100,,,
12935545,14967746,10000,10000,10000.00,36 months,14.16,342.56,C,C2,crew leader,10+ years,MORTGAGE,55000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,906xx,CA,12.85,0,May-02,0,38,,10,0,9146,51.10,23,f,4683.89,4683.89,7193.76,7193.76,5316.11,1877.65,0.00,0.00,0.00,Jan-16,342.56,Feb-16,Jan-16,0,38,1,INDIVIDUAL,,,,0,0,349601,,,,,,,,,,,,17900,,,
12875985,14898141,10000,10000,10000.00,36 months,16.59,354.50,D,D1,Docksupv,10+ years,RENT,35000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,902xx,CA,13.72,0,Jul-01,4,,,5,0,2162,49.10,15,w,4772.36,4772.36,7444.50,7444.50,5227.64,2216.86,0.00,0.00,0.00,Dec-15,354.50,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,15359,,,,,,,,,,,,4400,,,
12896047,14918187,1600,1600,1600.00,36 months,9.67,51.38,B,B1,Financial Analyst,4 years,RENT,50000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,913xx,CA,6.22,0,Sep-07,0,,,7,0,915,22.30,7,f,677.65,677.65,1130.36,1130.36,922.35,208.01,0.00,0.00,0.00,Jan-16,51.38,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17796,,,,,,,,,,,,4100,,,
12815979,13388972,7000,7000,7000.00,36 months,12.49,234.15,B,B4,Payment Poster,4 years,RENT,40000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,953xx,CA,32.07,0,Aug-03,0,54,101,11,1,8696,66.40,20,f,3035.50,3035.50,5151.30,5151.30,3964.50,1186.80,0.00,0.00,0.00,Jan-16,234.15,Feb-16,Jan-16,0,54,1,INDIVIDUAL,,,,0,0,40030,,,,,,,,,,,,13100,,,
12865841,14887984,8000,8000,8000.00,36 months,8.90,254.03,A,A5,"Director, Curriculum and Instructional ",5 years,MORTGAGE,74000.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,853xx,AZ,9.08,0,Oct-00,1,58,,23,0,5895,28.30,52,f,3593.40,3593.40,5334.63,5334.63,4406.60,928.03,0.00,0.00,0.00,Dec-15,254.03,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,640473,,,,,,,,,,,,20800,,,
12776058,14798195,12375,12375,12375.00,36 months,12.99,416.91,B,B5,,n/a,MORTGAGE,57000.00,Verified,Apr-14,Fully Paid,n,home_improvement,Home improvement,977xx,OR,20.29,0,Feb-00,0,,,8,0,7279,44.90,18,f,0.00,0.00,14492.01,14492.01,12375.00,2117.01,0.00,0.00,0.00,Dec-15,6570.72,,Jan-16,0,,1,INDIVIDUAL,,,,0,411,215088,,,,,,,,,,,,16200,,,
12775450,14797640,30000,30000,30000.00,60 months,11.99,667.19,B,B3,System Operator,10+ years,MORTGAGE,185000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,906xx,CA,9.99,0,Nov-78,0,,,25,0,8687,17.10,52,w,21008.97,21008.97,14678.18,14678.18,8991.03,5687.15,0.00,0.00,0.00,Jan-16,667.19,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,284748,,,,,,,,,,,,50800,,,
12816053,14838186,22000,22000,22000.00,36 months,10.99,720.15,B,B2,,n/a,MORTGAGE,75000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,956xx,CA,6.88,0,Jul-92,0,,,6,0,8845,53.90,11,f,10050.15,10050.15,15123.15,15123.15,11949.85,3173.30,0.00,0.00,0.00,Jan-16,720.15,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,297262,,,,,,,,,,,,16400,,,
12855947,14878094,20000,20000,20000.00,36 months,13.65,680.16,C,C1,practice manager,2 years,RENT,70000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,928xx,CA,26.78,1,Sep-87,0,1,,27,0,19768,36.30,40,f,8756.78,8756.78,14963.52,14963.52,11243.22,3720.30,0.00,0.00,0.00,Jan-16,680.16,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,1,0,35946,,,,,,,,,,,,54400,,,
12776055,14798193,12000,12000,12000.00,60 months,12.99,272.98,B,B5,Patron Services Manager,9 years,RENT,30000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,937xx,CA,19.92,0,May-98,0,,,13,0,9457,52.80,21,w,0.00,0.00,13798.96,13798.96,12000.00,1798.96,0.00,0.00,0.00,Jun-15,9977.24,,Jun-15,0,,1,INDIVIDUAL,,,,0,874,17122,,,,,,,,,,,,17900,,,
11387432,13329595,35000,35000,35000.00,36 months,10.99,1145.69,B,B2,Program specialist,10+ years,RENT,106684.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,926xx,CA,19.87,0,Mar-91,1,,,14,0,30281,49.60,23,w,14989.70,14989.70,25205.18,25205.18,20010.30,5194.88,0.00,0.00,0.00,Jan-16,1145.69,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,57546,,,,,,,,,,,,61055,,,
12459308,14471422,7000,7000,7000.00,36 months,6.62,214.93,A,A2,Technical Recruiter,1 year,RENT,100000.00,Not Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,941xx,CA,3.82,0,Feb-05,0,,,4,0,8992,21.70,7,w,0.00,0.00,7348.44,7348.44,7000.00,348.44,0.00,0.00,0.00,Jan-15,5414.07,,Aug-15,0,,1,INDIVIDUAL,,,,0,0,15086,,,,,,,,,,,,41500,,,
11707515,13679690,35000,35000,35000.00,60 months,14.64,826.05,C,C3,Case Worker,2 years,MORTGAGE,83000.00,Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,853xx,AZ,17.96,0,Feb-89,2,,,14,0,23085,41.90,37,f,0.00,0.00,39874.31,39874.31,35000.00,4874.31,0.00,0.00,0.00,Mar-15,30787.76,,Mar-15,0,,1,INDIVIDUAL,,,,0,0,344452,,,,,,,,,,,,55100,,,
12667180,14669315,7625,7625,7625.00,36 months,12.99,256.88,B,B5,Office Manager,10+ years,MORTGAGE,56000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,983xx,WA,15.54,0,Aug-84,0,,48,12,1,3666,33.00,43,f,3320.44,3320.44,5651.36,5651.36,4304.56,1346.80,0.00,0.00,0.00,Jan-16,256.88,Feb-16,Jan-16,0,45,1,INDIVIDUAL,,,,0,0,172727,,,,,,,,,,,,11150,,,
12617105,14629266,7000,7000,7000.00,36 months,12.99,235.83,B,B5,Japanese Speaking Driver and Guide,1 year,RENT,57000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,967xx,HI,26.61,2,Dec-89,0,7,,8,0,25364,67.80,22,w,3048.13,3048.13,5188.26,5188.26,3951.87,1236.39,0.00,0.00,0.00,Jan-16,235.83,Feb-16,Jan-16,0,7,1,INDIVIDUAL,,,,0,0,27443,,,,,,,,,,,,37400,,,
12627011,14689181,5000,5000,5000.00,36 months,14.16,171.28,C,C2,"Senior Specialist, Community Relations",10+ years,RENT,73500.00,Source Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,894xx,NV,10.63,0,Mar-00,0,48,,8,0,13854,51.10,35,f,0.00,0.00,5948.97,5948.97,5000.00,948.97,0.00,0.00,0.00,Dec-15,2523.37,,Dec-15,0,48,1,INDIVIDUAL,,,,0,0,36030,,,,,,,,,,,,27100,,,
12617140,14629302,10000,10000,10000.00,36 months,12.99,336.90,B,B5,Assistant Manager,4 years,MORTGAGE,25000.00,Source Verified,Mar-14,Charged Off,n,debt_consolidation,Debt consolidation,953xx,CA,16.32,0,Feb-96,0,,,11,0,10496,35.60,21,w,0.00,0.00,336.90,336.90,228.65,108.25,0.00,0.00,0.00,Apr-14,336.90,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,124167,,,,,,,,,,,,29500,,,
12627054,14689222,8750,8750,8750.00,36 months,18.25,317.44,D,D3,Registered Nurse,1 year,RENT,70000.00,Not Verified,Mar-14,Charged Off,n,credit_card,Credit card refinancing,900xx,CA,19.52,0,Dec-01,2,36,,9,0,6376,74.10,23,f,0.00,0.00,6637.90,6637.90,4450.31,1253.59,0.00,934.00,168.12,Apr-15,317.44,,Jan-16,0,36,1,INDIVIDUAL,,,,0,0,47702,,,,,,,,,,,,8600,,,
12627090,14689259,35000,35000,35000.00,60 months,17.57,880.61,D,D2,Systems Analyst,4 years,MORTGAGE,94500.00,Verified,Mar-14,Late (31-120 days),n,debt_consolidation,Debt consolidation,971xx,OR,18.49,0,Jun-03,1,,,9,0,26966,54.30,25,f,27002.21,27002.21,16731.59,16731.59,7997.79,8733.80,0.00,0.00,0.00,Oct-15,880.61,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,316064,,,,,,,,,,,,49700,,,
12677219,14679368,4700,4700,4700.00,36 months,19.47,173.41,D,D5,Fitness Coordinator,8 years,OWN,49000.00,Verified,Mar-14,Charged Off,n,debt_consolidation,Debt consolidation,985xx,WA,24.44,1,Mar-04,0,31,,6,0,7378,85.00,14,w,0.00,0.00,2427.74,2427.74,1513.32,914.42,0.00,0.00,0.00,May-15,173.41,,Jan-16,0,20,1,INDIVIDUAL,,,,0,0,241180,,,,,,,,,,,,8671,,,
12647229,14649379,14350,14350,14350.00,36 months,9.67,460.82,B,B1,sales associate,10+ years,MORTGAGE,32000.00,Not Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,926xx,CA,7.39,0,Aug-91,0,,,19,0,16322,24.30,30,f,0.00,0.00,16142.96,16142.96,14350.00,1792.96,0.00,0.00,0.00,Nov-15,7387.38,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,16322,,,,,,,,,,,,67300,,,
12626363,14688531,8975,8975,8975.00,36 months,19.47,331.13,D,D5,AUTO TECH LEAD,6 years,RENT,30000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,919xx,CA,19.52,0,Feb-08,1,,,14,0,9614,38.80,17,f,4117.12,4117.12,7284.86,7284.86,4857.88,2426.98,0.00,0.00,0.00,Jan-16,331.13,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,9614,,,,,,,,,,,,24800,,,
12647084,14649236,9000,9000,9000.00,36 months,7.62,280.46,A,A3,Business Development Manager,1 year,OWN,60000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,951xx,CA,16.00,0,Sep-08,0,,,9,0,4011,19.00,14,w,1252.23,1252.23,8585.06,8585.06,7747.77,837.29,0.00,0.00,0.00,Jan-16,500.00,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,29416,,,,,,,,,,,,21100,,,
12607068,14619229,6000,6000,6000.00,36 months,7.62,186.97,A,A3,Office manager / flight instructor,4 years,RENT,25000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,902xx,CA,14.35,0,Dec-07,1,,,10,0,6185,52.40,14,f,1623.50,1623.50,4943.64,4943.64,4376.50,567.14,0.00,0.00,0.00,Dec-15,300.00,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,15688,,,,,,,,,,,,11800,,,
12617101,14629262,12000,12000,12000.00,36 months,13.65,408.10,C,C1,Video Editor,7 years,RENT,45000.00,Source Verified,Mar-14,Current,n,credit_card,Credit card refinancing,914xx,CA,19.62,0,Jan-74,0,48,,13,0,19652,92.70,24,w,5253.97,5253.97,8978.20,8978.20,6746.03,2232.17,0.00,0.00,0.00,Jan-16,408.10,Feb-16,Jan-16,0,49,1,INDIVIDUAL,,,,0,0,19691,,,,,,,,,,,,21200,,,
12636389,14638552,5000,5000,5000.00,36 months,14.16,171.28,C,C2,Human Resources Analyst,10+ years,RENT,78000.00,Not Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,956xx,CA,18.97,0,Mar-98,0,,62,17,1,10140,65.00,37,f,0.00,0.00,5384.62,5384.62,5000.00,384.62,0.00,0.00,0.00,Oct-14,4356.94,,Jan-16,0,58,1,INDIVIDUAL,,,,0,0,57352,,,,,,,,,,,,15495,,,
12637151,14639326,9000,9000,9000.00,36 months,11.99,298.89,B,B3,nurse,< 1 year,MORTGAGE,75000.00,Not Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,857xx,AZ,15.25,0,Dec-00,0,42,,8,0,10770,79.20,20,f,0.00,0.00,9507.81,9507.81,9000.00,507.81,0.00,0.00,0.00,Sep-14,8013.36,,Apr-15,0,42,1,INDIVIDUAL,,,,0,0,253800,,,,,,,,,,,,13600,,,
12637178,14639352,6500,6500,6500.00,36 months,16.59,230.42,D,D1,Salesman Santiam Enterprises Inc.,10+ years,MORTGAGE,81000.00,Not Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,970xx,OR,9.60,1,Jan-05,2,12,,8,0,3638,39.50,14,f,0.00,0.00,7754.79,7754.79,6500.00,1254.79,0.00,0.00,0.00,Aug-15,4068.07,,Aug-15,0,,1,INDIVIDUAL,,,,0,0,19197,,,,,,,,,,,,9200,,,
12627102,14689271,8600,8600,8600.00,36 months,14.16,294.60,C,C2,Rooms Controller,3 years,RENT,37500.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,922xx,CA,24.45,6,Jun-99,5,,25,10,1,4876,67.00,42,f,3653.28,3653.28,6594.60,6594.60,4946.72,1647.88,0.00,0.00,0.00,Jan-16,300.00,Feb-16,Jan-16,0,22,1,INDIVIDUAL,,,,0,0,52754,,,,,,,,,,,,7300,,,
12605896,14618051,24000,24000,24000.00,60 months,15.31,574.88,C,C4,Police Officer,10+ years,MORTGAGE,90000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,934xx,CA,13.40,0,Jun-99,0,44,,10,0,22326,48.90,22,w,0.00,0.00,29357.89,29357.89,24000.00,5357.89,0.00,0.00,0.00,Oct-15,19010.05,,Nov-15,0,44,1,INDIVIDUAL,,,,0,0,545867,,,,,,,,,,,,45700,,,
12677113,14679264,7000,7000,7000.00,36 months,13.65,238.06,C,C1,Southern CA AE,2 years,MORTGAGE,80000.00,Source Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,920xx,CA,16.62,0,May-01,1,62,,9,0,27040,67.60,17,f,0.00,0.00,8157.59,8157.59,7000.00,1157.59,0.00,0.00,0.00,Sep-15,4110.57,,Sep-15,0,,1,INDIVIDUAL,,,,0,0,320511,,,,,,,,,,,,40000,,,
12647207,14649358,24075,24075,24075.00,36 months,18.25,873.40,D,D3,Buyer,10+ years,MORTGAGE,85000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,945xx,CA,19.94,1,Aug-90,2,18,,13,0,36354,78.70,28,w,11635.21,11635.21,18394.10,18394.10,12439.79,5954.31,0.00,0.00,0.00,Dec-15,873.40,Jan-16,Jan-16,0,69,1,INDIVIDUAL,,,,0,0,556002,,,,,,,,,,,,46200,,,
12617155,14629319,8000,8000,8000.00,36 months,12.49,267.60,B,B4,Contractg Administrator,10+ years,MORTGAGE,55000.00,Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,917xx,CA,10.87,2,Feb-96,1,10,,13,0,3844,13.50,39,f,0.00,0.00,8788.10,8788.10,8000.00,788.10,0.00,0.00,0.00,Feb-15,6379.70,,Jan-16,0,50,1,INDIVIDUAL,,,,0,50,261830,,,,,,,,,,,,28500,,,
12666418,14668562,13000,13000,13000.00,36 months,15.61,454.55,C,C5,clerk,10+ years,MORTGAGE,51000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,908xx,CA,9.22,1,Apr-95,0,18,68,13,1,16660,58.00,21,w,0.00,0.00,13807.93,13807.93,13000.00,807.93,0.00,0.00,0.00,Aug-14,11989.73,,Aug-14,0,18,1,INDIVIDUAL,,,,0,0,174957,,,,,,,,,,,,28700,,,
12667209,14669344,14400,14400,14400.00,36 months,7.62,448.73,A,A3,Senior Technical Support Engineer,3 years,MORTGAGE,91000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,982xx,WA,20.03,0,Jun-01,1,61,,8,0,31344,79.60,29,f,5992.66,5992.66,9872.06,9872.06,8407.34,1464.72,0.00,0.00,0.00,Jan-16,448.73,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,316338,,,,,,,,,,,,39400,,,
12667153,14669290,35000,35000,34950.00,36 months,15.61,1223.77,C,C5,Executive Director,3 years,MORTGAGE,194000.00,Verified,Mar-14,Current,n,home_improvement,Home improvement,975xx,OR,10.55,0,Oct-83,0,54,,14,0,8708,57.70,43,f,16579.12,16555.44,25699.17,25662.46,18420.88,7278.29,0.00,0.00,0.00,Dec-15,1223.77,Feb-16,Jan-16,0,54,1,INDIVIDUAL,,,,0,0,737058,,,,,,,,,,,,15100,,,
744344,942813,6000,6000,6000.00,36 months,11.49,197.83,B,B4,,6 years,MORTGAGE,48000.00,Not Verified,May-11,Charged Off,n,car,Car,986xx,WA,23.57,0,Mar-66,1,,,16,0,21198,64.70,27,f,0.00,0.00,3950.00,3950.00,3073.14,876.86,0.00,0.00,0.00,Jan-13,197.83,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749459,948696,10000,10000,10000.00,36 months,10.99,327.34,B,B3,Limelight Cardroom,4 years,RENT,42000.00,Not Verified,May-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,958xx,CA,11.09,0,Jun-05,0,,,5,0,6486,53.60,13,f,0.00,0.00,11777.89,11777.89,10000.01,1777.88,0.00,0.00,0.00,May-14,358.73,,May-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749443,948678,6000,6000,5975.00,36 months,7.49,186.61,A,A4,LEISURE CONCEPTS,4 years,MORTGAGE,30720.00,Source Verified,May-11,Fully Paid,n,debt_consolidation,1 Step Closer to Freedom,992xx,WA,18.79,0,Aug-97,3,,,7,0,1381,18.20,16,f,0.00,0.00,6580.49,6553.08,6000.00,580.49,0.00,0.00,0.00,Feb-13,2871.53,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749396,948628,5600,5600,5600.00,36 months,11.99,185.98,B,B5,State of California,3 years,RENT,52884.00,Not Verified,May-11,Fully Paid,n,wedding,"Wedding - Photographer, videographer,etc",923xx,CA,15.18,0,Apr-01,0,43,,5,0,7974,93.60,17,f,0.00,0.00,6592.52,6592.52,5600.01,977.51,15.00,0.00,0.00,Jul-13,2116.10,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749390,948621,13100,13100,13100.00,36 months,7.49,407.44,A,A4,MH Consulting Services,1 year,RENT,71040.00,Not Verified,May-11,Fully Paid,n,car,3500,918xx,CA,2.75,0,May-96,0,,,4,0,10085,17.10,17,f,0.00,0.00,13488.20,13488.20,13100.00,388.20,0.00,0.00,0.00,Oct-11,11865.97,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749347,948573,12000,12000,12000.00,36 months,13.99,410.08,C,C3,lvcva,10+ years,MORTGAGE,60000.00,Verified,May-11,Fully Paid,n,debt_consolidation,car loan,891xx,NV,23.46,0,Aug-89,2,,,7,0,21618,94.00,28,f,0.00,0.00,14756.51,14756.51,12000.00,2756.51,0.00,0.00,0.00,May-14,433.74,,Mar-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749291,948516,5875,5875,5875.00,36 months,12.99,197.93,C,C1,Lamden Property Management,1 year,RENT,49680.00,Not Verified,May-11,Fully Paid,n,credit_card,Eliminate Credit Card Debt,920xx,CA,19.37,0,Feb-88,1,,117,14,1,7429,67.50,41,f,0.00,0.00,7031.14,7031.14,5874.99,1156.15,0.00,0.00,0.00,Aug-13,1894.41,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749319,933803,22000,22000,21975.00,60 months,14.17,513.85,C,C5,Los Angeles County Department: DCFS,10+ years,MORTGAGE,108000.00,Verified,May-11,Current,n,debt_consolidation,Debt Relief,902xx,CA,19.47,0,Jan-92,2,,,15,0,41531,78.20,48,f,2515.89,2513.00,28201.01,28169.02,19484.11,8716.90,0.00,0.00,0.00,Dec-15,513.85,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749211,935606,3400,3400,3400.00,60 months,16.40,83.41,E,E1,Pierce Promotions,< 1 year,OWN,14400.00,Source Verified,May-11,Current,n,debt_consolidation,Life Back Loan,902xx,CA,5.17,0,Oct-07,0,,,3,0,2155,58.20,4,f,406.16,406.16,4576.66,4576.66,2993.84,1582.82,0.00,0.00,0.00,Dec-15,83.41,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749183,934246,8000,8000,8000.00,60 months,18.25,204.24,F,F1,usxpress inc,9 years,RENT,45600.00,Source Verified,May-11,Charged Off,n,debt_consolidation,debt consolidation,923xx,CA,20.37,0,Aug-93,0,36,,9,0,7011,91.10,21,f,0.00,0.00,3471.05,3471.05,1581.09,1875.35,0.00,14.61,0.00,Oct-12,204.24,,Sep-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749069,948270,5000,5000,5000.00,36 months,8.49,157.82,A,A5,Guitar Center,< 1 year,RENT,24996.00,Source Verified,May-11,Charged Off,n,debt_consolidation,Personal Loan,913xx,CA,3.79,0,Aug-05,0,,,2,0,4801,56.50,7,f,0.00,0.00,4040.90,4040.90,3316.65,606.35,0.00,117.90,0.96,Jun-13,157.82,,Nov-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
746374,945128,15000,15000,14975.00,60 months,16.49,368.69,D,D3,Hillstone Restaurant Group,7 years,RENT,135000.00,Verified,May-11,Charged Off,n,medical,IVF,917xx,CA,9.78,0,Oct-02,2,,,13,0,20522,81.10,22,f,0.00,0.00,15532.86,15507.07,7991.37,6141.75,0.00,1399.74,247.04,Oct-14,491.59,,Jan-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
749004,948143,11500,11500,11500.00,36 months,5.99,349.81,A,A2,Healthcare Partners,9 years,MORTGAGE,53913.00,Verified,May-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,917xx,CA,8.19,0,Sep-85,1,,,18,0,18688,12.00,27,f,0.00,0.00,12592.31,12592.31,11500.00,1092.31,0.00,0.00,0.00,May-14,353.91,,Dec-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
748916,948055,17500,17500,17500.00,60 months,20.62,469.71,F,F2,"Medrecs, Inc.",6 years,RENT,62880.00,Source Verified,May-11,Current,n,debt_consolidation,Credit Card payoff,981xx,WA,8.91,0,May-95,0,,,4,0,16151,99.70,8,f,2239.51,2239.51,25820.87,25820.87,15260.49,10560.38,0.00,0.00,0.00,Dec-15,469.71,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
748304,947336,35000,22675,22650.00,60 months,20.62,608.60,F,F2,BP Pipeline,10+ years,MORTGAGE,140000.00,Verified,May-11,Fully Paid,n,small_business,Business,907xx,CA,6.55,0,Nov-01,0,29,,7,0,8817,95.40,13,f,0.00,0.00,35532.44,35493.28,22675.00,12842.46,14.98,0.00,0.00,Mar-15,8753.01,,Mar-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
745186,943740,10175,10175,9925.00,60 months,11.99,226.29,B,B5,State of Arizona,3 years,MORTGAGE,53004.00,Verified,May-11,Fully Paid,n,debt_consolidation,Paying Debt Off,853xx,AZ,28.91,0,Nov-95,0,,,24,0,31056,47.30,51,f,0.00,0.00,12166.40,11867.34,10175.00,1991.40,0.00,0.00,0.00,Apr-13,7216.90,,May-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
748503,947554,24000,20850,20850.00,60 months,22.11,577.16,G,G1,United States Navy,6 years,RENT,98000.00,Source Verified,May-11,Fully Paid,n,home_improvement,Engagement Loan,921xx,CA,14.63,3,Nov-03,0,20,,8,0,7171,62.40,14,f,0.00,0.00,25669.51,25669.51,20850.00,4819.51,0.00,0.00,0.00,Nov-14,7269.59,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
747051,945884,13500,13500,13500.00,36 months,11.49,445.12,B,B4,Charles Schwab  and  Co,6 years,RENT,201000.00,Source Verified,May-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,980xx,WA,8.01,0,Jun-00,0,,,6,0,38179,89.20,8,f,0.00,0.00,16019.65,16019.65,13500.00,2519.65,0.00,0.00,0.00,May-14,465.86,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
748284,947315,10500,10500,10500.00,60 months,19.69,276.38,E,E5,John Wells Productions/Bens Run,10+ years,RENT,160000.00,Verified,May-11,Current,n,debt_consolidation,Debt Consolidation! Rip up the cards..,900xx,CA,10.96,0,Feb-95,2,,,17,0,9764,88.70,25,f,1405.68,1405.68,15161.96,15161.96,9094.32,6067.64,0.00,0.00,0.00,Jan-16,276.38,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
748171,947193,5600,5600,5600.00,60 months,18.39,143.40,E,E2,los angeles superior court,10+ years,RENT,67200.00,Source Verified,May-11,Charged Off,n,small_business,personal loan,917xx,CA,13.54,7,Dec-96,1,16,94,9,1,820,7.50,25,f,0.00,0.00,1002.45,1002.45,339.42,663.03,0.00,0.00,0.00,Jan-12,286.80,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
